source_id,ra,dec,phot_g_mean_mag,parallax,teff_gspphot,mh_gspphot
3602866954433760512,179.7510778131445,-0.32074392614163855,19.204529,1.8485010038983591,,
3602867779067489024,179.72970021643943,-0.2970555456604869,17.776524,0.5988459130434798,4008.849,-0.5501
3602868711076632704,179.8226305816352,-0.2950766539506504,20.292786,0.30395692572112937,,
3602869050377817216,179.7927139030756,-0.26650654677837354,20.24189,-0.4625709006365566,,
3602869295192112256,179.87956825280602,-0.2366537553729207,16.449749,0.519604426509091,5283.885,-0.4703
3602869668853116032,179.87296342969793,-0.21482951149380397,17.642887,2.296096971895333,3510.5554,-0.41
3602869673149234816,179.86801786006777,-0.21671839957570035,17.954794,0.35000600462531384,5540.3467,-1.5115
3602870360344001408,179.82604818217723,-0.21681474091956918,13.861363,2.032474899668676,5275.1084,-0.5313
3602870394703740288,179.83919084763164,-0.20876286093428706,14.486343,0.8616054828364798,5854.019,-0.2272
3602870871443968128,179.81877617428856,-0.156775782825259,19.89877,2.2414969102282574,,
3602870905803682176,179.99277043766799,-0.29137611101858363,19.538595,0.4924519111411886,,
3602871249401072640,179.96951063527308,-0.26666212657191707,19.352093,1.1984252011729666,,
3602872250129613312,179.97521566160324,-0.22132392221357872,16.706577,0.3809125927422511,,
3602873246561082368,180.1004272840794,-0.19512290393711576,21.69671,,,
3602873310985824640,180.0988783909174,-0.19279019806688655,18.516258,0.3050892969525731,4533.345,-1.4648
3602873761956878336,180.12684143104912,-0.16201460543850818,20.048185,10.20152971684352,,
3602874169979372160,180.1232612053899,-0.1198162000375035,21.510056,,,
3602874307418243456,180.03559349532802,-0.1599595201455482,19.862186,0.7290584201541034,,
3602875166411709568,180.0798393576956,-0.10309653267617076,18.065895,1.9850899939361575,3282.254,-0.6663
3602875308146327424,179.9199313955143,-0.21690732544330096,16.84678,0.7701756892573898,4814.23,-0.6252
3602875892261881344,179.96814407350746,-0.16812026910966982,16.922499,3.6360323110486794,3609.2812,-0.3865
3602877266651416704,179.89977723872087,-0.11870851933057516,15.811056,0.3658003809909519,5793.4126,-0.9503
3602877365434525440,179.90968597678778,-0.105187628147394,19.972538,-0.4325949516545616,,
3602878297442227712,180.0740410576397,-0.06505498943758563,19.915083,,,
3602878297443569920,180.06877556007151,-0.07151127183437797,15.504142,2.660761353563002,4168.3726,-0.3283
3602878533666073088,180.02964687558918,-0.05167882509494322,19.736069,0.7052363230576908,,
3698886102296384768,180.35363045121278,-0.3002702839708131,19.528364,0.918367542982574,,
3698933106418484352,180.3362282301946,-0.28107169921649694,19.918642,2.896201687778755,,
3698933209497714176,180.38254938753641,-0.2575544192366999,20.706287,1.5365055476910419,,
3698933450015883520,180.3500697234231,-0.2572853160245439,19.29197,0.3724542667519993,,
3698933690534073216,180.39426599524904,-0.22567465370450018,19.766691,0.34304591659859357,,
3698934068491212032,180.3927040260174,-0.20495560644993913,19.891924,0.9157057909045884,,
3698934412088569472,180.28726344150448,-0.24006849506341732,20.509192,-0.1575989929598537,,
3698934446448321536,180.3033051460685,-0.22039630843206726,20.937609,,,
3698934824405464704,180.3760919125644,-0.19715651542066986,21.536692,,,
3698935133643134848,180.35752869876526,-0.17116390418653463,21.365849,,,
3698935477240511360,180.45592463591592,-0.17858138304053464,20.025166,1.9384971049979738,,
3698935515896848896,180.4136844566861,-0.19884251605649597,20.865705,,,
3698938054220894080,180.29194578417327,-0.17301465157871806,20.671232,0.15427090629258045,,
3698939119372824576,180.28241018342766,-0.13174090649104328,19.468979,-0.3997603874477302,,
3698939329827879040,180.27805464397656,-0.10513256793384712,20.978125,,,
3698939737848123648,180.34314899953495,-0.1220430762952365,17.58883,0.12859762371415645,4882.7227,-2.1389
3698943006320222208,180.47796266484076,-0.09206273320663219,20.90403,,,
3698946266198622464,180.4434097363648,-0.05458416541543776,20.800653,,,
3698946717171564928,180.4308571922766,-0.018940744379092968,16.860506,0.2771210191419043,5669.3545,-1.2784
3698952038634627072,180.12999859228353,-0.07476435157373557,20.911259,,,
3698952592686799360,180.1704767986075,-0.039183436622296064,19.650808,,,
3698952970643922432,180.29181650205294,-0.04607129712919958,13.382773,1.8723386821893573,5183.6978,0.038
3698953687902756864,180.2929474501394,-0.005957690529190588,20.534155,1.353977318465724,,
3698954379393196672,180.23014632439825,0.016552737459192796,15.604013,6.963963586429472,3608.0173,-0.2995
3698954890493017472,180.26240953872914,0.049544554591101124,19.14698,-0.2857757643679097,,
3698955646407090304,180.11969739184818,-0.011618395880627512,17.789742,0.43889224995312326,5363.6416,-1.5385
3698955818205908864,180.15870757851772,0.005753534287164153,19.973772,1.7649610887048284,,
3698959494698625280,180.34646056257375,0.02159802068650184,20.66835,1.7231709911830666,,
3698960495424868096,180.39386283949068,0.09842397242689246,19.137075,,,
3698960766008322176,180.3351231693492,0.08837953497052776,18.623201,0.404665919982509,3915.939,-0.7128
3698963003687532160,180.3655607833677,0.1376650090810775,16.733149,0.9398823722095848,4606.2246,-0.1696
3698964786098269952,180.30664666570433,0.15674964629003954,20.87887,,,
3698968015913243648,180.32073423505443,0.2645592986565409,18.856718,0.8631623611181705,4267.183,-0.778
3794998330690473088,179.61039673498777,-0.28796666582143393,19.769083,0.6069449650903321,,
3795022485586593792,179.6666627090706,-0.212756630792495,18.047588,0.15377046830080776,5484.64,-0.4472
3795023585098254208,179.6278412016345,-0.175484366031836,16.091478,1.1036204536681022,4628.935,0.3678
3795024341012513408,179.7949534020709,-0.16804461803133158,19.38144,0.6482279261210698,,
3795025268725468160,179.69583122378833,-0.13427090617841636,20.348509,0.25257898051959426,,
3795025371804697472,179.69445308119703,-0.11693546767079167,18.80931,2.1731704489208834,3225.0208,-0.067
3795025444820368256,179.75374295125215,-0.12687296474738582,17.848396,3.6245839475215806,3370.155,-0.1183
3795027197167020800,179.54172791800806,-0.1541213288746207,18.861742,0.33780573844887224,5359.592,-1.4219
3795027502108470784,179.52526862678758,-0.1244807032362214,20.316582,-0.8905172758438734,,
3795028258022717952,179.64507509560343,-0.11947590837619043,20.375565,0.21923019786234488,,
3795029705427146624,179.60789491823834,-0.05725829280216122,21.08021,,,
3795029739787958272,179.59553417620626,-0.060084076745546056,21.262625,,,
3795031693996610944,179.80250272675744,-0.059262869639063374,20.661047,1.0325442189863017,,
3795032316768045696,179.81725494510212,-0.03970005666123602,17.984896,2.624056761674858,3411.1255,-0.8818
3795034275273449344,179.89529621922412,0.015315220182252197,21.329628,,,
3795034618870530176,179.9076055337682,0.04408222288823806,19.850916,0.22777374658445598,,
3795036130699003008,179.67101340673292,-0.016832446459219514,14.515147,0.6554057717307187,5637.174,-1.2756
3795036886613543552,179.7270904504728,0.05484651596020625,19.74126,0.05609634982152424,,
3795036920972990080,179.7415506483937,0.06982531334233208,12.116226,5.335560549412124,5182.0815,0.0649
3795038261002787328,179.78499333167844,0.07775580620712974,15.965464,3.2831343266189807,,
3795042104997394304,179.61618690407215,-0.007576378659523381,19.268862,-0.4501294031977812,,
3795042654753323392,179.53139693784362,0.00398473340454568,20.306025,0.044703155612330465,,
3795049183103678336,179.62879543834515,0.0702318432028674,19.717974,1.4872921433655433,,
3795050321270955392,179.76749331167863,0.11809810784350876,16.256525,0.9945194465796208,4879.976,-0.6041
3795050866731147648,179.81477796864627,0.15073538886859733,20.471941,,,
3795051313409704704,179.68014585274472,0.12931776770699557,20.840923,,,
3795051794443869952,179.73649131691377,0.15971320429020047,19.770563,-0.43493161925769447,,
3795053100115986944,179.6092670084388,0.15045249657806292,20.920204,,,
3795053271912618880,179.58445217731096,0.15731539820959728,19.465557,-0.27076476503018065,,
3795054100842474880,179.5539852211677,0.17837341380955304,21.159803,,,
3795054165265835264,179.59452427663174,0.18540808363356145,20.434172,-0.967699599396912,,
3795055475231987456,179.6640906402154,0.23193079198919836,19.797577,2.8454085209214215,,
3795056192490610048,179.64716027406857,0.23677518840769216,20.63524,-2.1691080768626843,,
3795056707886537216,179.64927151414167,0.28759767915962914,17.68951,0.37286320551372504,6016.307,-1.7583
3795103540210082816,179.5865657486102,0.2807576570748911,20.65283,,,
3795103888103047424,179.60905354173886,0.30415506759288047,18.201319,3.4344884046374164,3430.5625,-0.2069
3891112758107713408,180.0729115842181,0.13405703717333575,20.7857,,,
3891113445302481280,180.03021433612892,0.13590747637652376,18.880352,1.1828900047512847,3403.692,-0.5447
3891113857619343872,180.03987727304855,0.16527884508213866,19.79994,1.6389089531431755,,
3891114098137909632,180.12113614297164,0.18483968637773374,20.777843,,,
3891115545542966144,179.96016025477212,0.18014480194085672,16.854296,0.46942301480480825,5557.2163,-0.9641
3891116331520953600,179.92819289159496,0.1829981192503321,19.264875,-0.0169523375352843,,
3891116679414528512,180.0039704337699,0.16169311572212544,20.51265,,,
3891120458985556864,180.12359514770966,0.24352929593616676,14.702403,2.855416030300849,4589.9053,-0.093
3891120592128077824,180.15693824325933,0.2448286098575173,19.86719,0.14511216104575642,,
3891121386698546176,180.2600305640859,0.26097697538480474,21.425114,,,
3891122275755268480,180.217799071406,0.29392015406997074,19.491858,0.5659238641361066,,
3891123409626626560,180.11579782275132,0.25550902784456775,18.24258,0.6057384766554688,4147.37,-0.9547
3891124375995730304,180.04364097069003,0.2689045141686943,16.430681,0.2646270065973054,5801.8115,-1.4489
3891125643009638912,180.2077173646767,0.33610464145765684,18.44277,0.22081151559074236,4087.146,-0.9604
3891128082551478784,179.82335710734566,0.19910898677236252,21.361158,,,
3891129663099854720,179.78929945322395,0.26560503450240597,20.428314,1.704319388547196,,
3891129937977678848,179.90056059208055,0.24437646449164718,20.83147,,,
3891130075416316416,179.92171812735162,0.25960904328459744,20.881449,,,
3891130320230435200,179.9165295509234,0.2789685061029496,16.904745,0.6654296804643719,5143.6655,-1.4993
3891131381086692352,179.86647143948187,0.2999969930372536,20.996153,,,
3891131660260232832,179.93691133818888,0.32730108976709765,13.760281,1.0057101377769593,5670.702,-0.9179
3891131862122727296,179.88020868323477,0.3365437572357907,20.628658,-2.260079660815589,,
3891132244375781504,179.76465175933177,0.2580619660158311,14.239699,0.7786886164120588,5630.5986,-0.6939
3891133206447759104,179.69322242174383,0.28024169321925074,21.090227,,,
3891133408310947840,179.71075372746708,0.30846680792743314,20.00497,-0.7239903372864842,,
3891134855715901184,179.88060993486948,0.3518375755977329,18.041483,1.5156830496557978,3692.4763,-0.811
3891135577270428160,179.79215495251916,0.3696705751746211,18.292164,0.5786303760049502,5562.5366,-1.9164
3891135744774008832,179.7537897546354,0.3843449200846416,20.338024,1.3170152983363042,,
3891136328888738560,179.82963224915738,0.4180063850524694,19.795311,0.4969218672943297,,
3891136500686958080,180.01173668039527,0.3205708948676196,20.630983,1.3654656271602172,,
3891137634558778112,179.94974304087114,0.3586998442099828,19.308315,2.7829556694602613,,
3891138085531762816,179.95666968128006,0.40793731407592987,18.961569,0.2642562925898345,4552.209,-1.4903
3891138699710237952,180.10315171699767,0.3875650183429788,18.933426,0.23396579307193632,6223.798,-2.8791
3891139455624510208,180.15360680009638,0.45765041188387884,19.71482,0.7623497021402613,,
3891140142819277440,180.0307547517693,0.45707532424465097,20.910461,,,
3891141585930106112,179.99006060703553,0.45090348598225,20.70031,0.5269109348353268,,
3891142170044273920,179.87237919595856,0.44871968294428144,19.90308,0.3029087812506775,,
3891142341842970624,179.85125075554757,0.4591228608671503,20.700813,,,
3891143132116952960,179.98869528577646,0.458637997973642,20.124416,-0.7463370272247277,,
3891143273851915520,180.00790812491758,0.48283870826361774,20.79163,,,
3891143303915528320,180.0274707076211,0.49479492415353266,20.821962,1.0535134224848368,,
3891144162909125504,179.9480852574827,0.4935620975259894,19.954937,-0.11206495737659733,,
3891163129484252544,180.1568433319308,0.4734759606878069,19.39703,-0.6575069986413459,,
3891180859109592448,179.64981410136588,0.3494687247118331,12.943044,3.030119817162174,5559.215,-0.4556
3891182680175788288,179.75105217714224,0.3902777648650971,21.810583,,,
3602806412575138944,180.19421268441712,-0.44442858211920105,18.773151,0.33311663279921244,6211.6255,-2.4791
3602839775880682368,179.747395425942,-0.41575436882227507,18.124779,0.8574734901508109,4157.5396,-0.566
3602844414445392128,179.65780222870328,-0.31812401024653414,20.248842,-0.05646489101017579,,
3602846613469021824,180.01033094672366,-0.4635609170941549,19.861403,0.7586772909651627,,
3602848262736477440,180.05353996426942,-0.4291992978166471,20.044975,1.0740365959174856,,
3602848301392002432,180.0282637717098,-0.43056846000150634,16.038673,0.914868366320127,4990.244,-0.1945
3602848846852048896,180.08202411317194,-0.38749263976319426,20.44675,1.5823254096591863,,
3602849126025737344,179.9200670293394,-0.48736628420641237,20.191647,0.0585649928558154,,
3602849229105293184,179.90137283152882,-0.4782953304007087,21.369059,,,
3602849362247665408,179.92867894851955,-0.46835737460678994,19.584805,-0.29302677893949547,,
3602849400902489600,179.89529772125454,-0.46957111811541047,20.363457,0.5743300173435296,,
3602850088097453568,179.8506309044373,-0.46394359018991216,20.616455,-0.5829065361640187,,
3602850324320516224,179.8589057911268,-0.44524895293755534,21.061699,,,
3602851114596123008,179.99555745251848,-0.441491043407438,20.819952,,,
3602851325048978944,180.0116223711821,-0.4055742178689552,20.323767,,,
3602851733070072192,180.03641756150458,-0.3872675654414896,21.260323,,,
3602852454625834112,179.9683565341151,-0.3632742113634387,20.918459,,,
3602853519776457472,180.18902850014948,-0.4081755843556279,21.168743,,,
3602854653647839360,180.15330083692115,-0.3726143769235118,19.627346,0.5130987999644232,,
3602855718799742464,180.26625125638267,-0.3373691572809981,19.192951,0.24719039326869396,,
3602856096756871168,180.32250063846374,-0.3119066282881081,21.40232,,,
3602857539865900032,180.24189059531446,-0.24886472328158304,20.429895,-0.5472257618103421,,
3602857544161632000,180.24312561984792,-0.257091514260841,14.16698,1.0157196874897734,5925.0557,-0.755
3602859498370980736,180.11027129296457,-0.2723777119810833,17.570507,1.0446446568176855,3793.0457,-0.2847
3602860494803402624,180.2274176862441,-0.2398890064611718,18.095932,2.173556659644834,3341.1885,-0.0086
3602861250717653888,180.152017435995,-0.21251137305516463,20.101368,-0.8010246594914823,,
3602861667330236672,180.173817561788,-0.201534423857699,16.311691,1.1020350741756124,4590.175,-0.3874
3602863449740432768,179.79799772024398,-0.36870971166412037,19.01576,0.27697162764860345,,
3602863866353809280,179.82074571055645,-0.33954270821759985,20.240248,1.2879218384443547,,
3602864102575473024,179.78600154694817,-0.3314987799121525,17.708,0.5513344559291049,4397.725,-0.2612
3602864794066384384,179.89838282590242,-0.31400001255995713,16.082218,0.2252684821678548,5133.4595,-0.5398
3602865786202665600,179.84084718290757,-0.2914211387779626,17.958723,-0.24535419919745,5912.77,-1.7803
3602868088305256704,179.677097266316,-0.28307261983698845,20.642357,-0.5014321932626546,,
3602868741140285824,179.8362714567563,-0.2790134102657933,20.523441,1.2339910335390298,,
3602870424767361152,179.82134837987326,-0.20668675553192556,19.913185,1.8304932933568376,,
3602870630925862528,179.80011502432993,-0.19606184321155454,20.719944,0.9590012053196193,,
3602870807020601472,179.83855047954535,-0.16470352478531797,12.989491,5.580447799161442,,
3602870978817936128,179.98278113690296,-0.28160771899172715,12.247223,,,
3602873074763336064,180.00375273098567,-0.153124067739594,16.635109,2.422042427125426,3701.575,0.0215
3602873418360757632,180.06982294704176,-0.18861129919900782,21.382174,,,
3602875441289165824,179.93208245305445,-0.19160374713579945,20.190245,0.3497292867092523,,
3602877369730632320,179.9148339873918,-0.10691017296165757,19.698938,,,
3602877399794264832,179.9253639558581,-0.0883811047613895,20.594007,0.9822746355197248,,
3602878950278597760,179.91472208778396,-0.07542252895644455,14.039031,0.822140506574413,5641.146,-0.9202
3602879122077290368,179.95319331767658,-0.05103050787911928,16.296383,2.624303522860981,3652.122,-0.4209
3602879431314935936,179.97363581007824,-0.042501746454157135,17.535917,1.0891861118158608,4268.1714,-0.0065
3698886037873726976,180.37219720002557,-0.3133185187621175,20.570185,,,
3698886652052218112,180.40889319767712,-0.26781052059111277,20.584988,0.7966615574922497,,
3698933346936666240,180.33593162121082,-0.2594173498010874,21.55107,,,
3698933454312624256,180.35069037265973,-0.2463477582179068,20.622387,1.1950130841007853,,
3698933724893802880,180.41907971230503,-0.23973833092685937,17.826591,0.13096425094410472,5378.2666,-2.2754
3698934485104675200,180.27545408741193,-0.21517803668080865,16.628553,0.3542026829759739,5651.1235,-0.5402
3698934686966496256,180.35796470419172,-0.21312427736521317,21.35618,,,
3698934691263126400,180.34187480390295,-0.2155740283216007,19.80934,0.46331158857591664,,
3698934721326512384,180.369037865514,-0.20409386799796853,20.390936,3.885453810477811,,
3698934755685988224,180.34041151554436,-0.19733333311744117,19.053347,1.1601688882575207,,
3698934790045729280,180.35309454643303,-0.19349727741249767,18.571682,-0.10948307427449208,3992.2327,-0.2643
3698935064923652096,180.32796396159978,-0.17748112302944513,19.543936,2.290237921277836,,
3698935236722539904,180.44367622463378,-0.21264340419831967,20.965885,,,
3698938054221816192,180.30452344731302,-0.16614597299217598,20.725876,-2.400764618382067,,
3698938573913541376,180.23623634701755,-0.16811843195939666,17.646673,2.0456351591592226,3815.9155,-0.4264
3698938672696206464,180.24055124435367,-0.15133003169185832,19.96018,2.0582908723261637,,
3698938883151574912,180.18628721804893,-0.1562103651963038,21.324749,,,
3698940051382747904,180.35607878031612,-0.1041816232233503,21.738466,,,
3698941387115637760,180.3575108685319,-0.04245720334846724,18.933167,0.11296299522246318,5799.5063,-3.7509
3698941455835115904,180.378130860596,-0.040165059162092495,20.64351,-0.2662725015864511,,
3698952249089428992,180.13203829299675,-0.054369292346265016,18.14632,0.2503987107085963,6172.4116,-2.1753
3698953687902759552,180.2951455914537,0.005939683800018359,20.45129,1.4944336051094897,,
3698953692197175936,180.2924788016941,-0.004135070501504128,20.576597,1.1361972189488725,,
3698955577687602432,180.13319637590257,-0.024311908920285345,21.526142,,,
3698957398753902208,180.2061543651803,0.033283603230908704,19.648554,2.208490924162803,,
3698958807503239936,180.11362168300846,0.09256469264162132,19.511724,0.9226430381692219,,
3698962243477117696,180.4735596361826,0.13689832320101677,19.839703,1.1437132060611956,,
3698963858384781696,180.28231166108915,0.09389584397502519,16.675777,0.8738668020247488,4752.2256,-1.2213
3698964305061418624,180.2533180491374,0.13495213569032086,18.555407,1.9943444045465295,,
3698964579939334400,180.32487209841594,0.14831181903990112,20.489809,2.1443368644884684,,
3698964923536698880,180.2255567064597,0.12222251448045814,21.644917,,,
3698965713810728832,180.28676239432002,0.18789346728249184,17.790625,0.07614847264521986,4992.639,-0.7469
3698965748170460544,180.24686296765992,0.17840295640828635,20.581755,2.32820793699967,,
3698967431797665280,180.2939340881525,0.21672781732022328,20.262373,0.01970758250831861,,
3698967642252213888,180.29850777110605,0.25174935291510897,17.03428,0.4061288805537696,5203.7534,-0.9848
3698991590989858176,180.3684362832554,0.28798227931813253,16.946768,0.7082069792565787,4725.8765,-0.516
3795022215003891712,179.68886755023294,-0.23268506822018872,20.61718,,,
3795022592961306112,179.67411342060646,-0.2060403037404137,21.11945,,,
3795027502108463104,179.52930548019452,-0.1337306725360359,17.959103,0.011532075617383898,5623.759,-1.0307
3795027605187676544,179.55944237046728,-0.13565855500071838,19.13839,0.4927614222450727,,
3795028124879958528,179.56071754259642,-0.09250133730414051,16.881796,0.26738241801621954,6028.8975,-1.2635
3795031006801817472,179.87063206545295,-0.08421713728151041,19.319784,0.06788696337107313,,
3795031801372013312,179.7447695883671,-0.08002422305607426,20.848072,,,
3795032282408306816,179.8074596167298,-0.04553070120362782,18.777168,3.6973674532336744,3133.5803,-0.0615
3795032346831663488,179.79400491363575,-0.03745035927141547,20.181065,1.2685387193793023,,
3795034648934644352,179.92827479990245,0.051401812604764945,20.406021,-0.23858682298182307,,
3795035615302929664,179.77127721165186,-0.007320809186517398,17.441578,2.324339416727957,3474.5366,-0.7896
3795037191554974080,179.84552612833502,0.05448633469022511,19.243769,0.6588576398145998,,
3795037913109740416,179.8750345719636,0.08646862501620355,20.885967,,,
3795048431485341184,179.63178194341597,0.05925690008133554,18.58571,1.6718312234327943,3551.6042,-0.205
3795049939017959936,179.60561762621492,0.11089394697574421,20.530922,-0.5895175745174868,,
3795051141608847232,179.79513074339374,0.16700500263703197,19.036629,1.1346697016978702,,
3795052584717824384,179.58479245450283,0.12412118993820029,20.45117,0.8270872242342177,,
3795052928315459712,179.61359488129762,0.126292564006061,20.78869,-0.9036720729767704,,
3795052997034702592,179.61232538425477,0.14217150878282142,18.208788,-0.01568819869545407,6732.975,-2.3961
3795053306272362112,179.60277138821215,0.16373294009882688,19.167456,1.2173566243675744,,
3795055921908346624,179.58730635346654,0.21436150245835747,21.043999,,,
3795056162426452352,179.6035765965413,0.24831367267866383,17.57209,0.04545962015691088,6259.935,-2.2353
3795056673526792704,179.64105529151007,0.27786855441643227,18.911394,1.856237683066939,3193.162,-0.6374
3795103578865401472,179.60798666929156,0.28728403834543875,19.846138,1.0750313925868056,,
3891110700819853824,180.02538562302442,0.05875843637095582,15.827976,0.6245846885167872,5444.872,-0.1239
3891111800331482240,179.98779277876747,0.09621087406932316,16.693396,0.9425162774542037,4562.4243,-0.1062
3891112934201968256,180.13832166917794,0.13670955900523,21.751621,,,
3891113999354768768,180.07735978818206,0.16947614030688846,20.73895,,,
3891114892708375424,179.90749979026288,0.12110030674722548,17.261425,0.6985518622659952,,
3891115098866366080,179.94583311715408,0.12890906733887675,20.145388,2.169496321276911,,
3891116301457210368,179.9479545379154,0.18571121387506068,15.0105715,1.4845152983731336,4215.6294,-0.2421
3891116679414332672,180.00055275645394,0.16531657985659234,14.097407,0.7207736192109365,5487.3027,-1.1821
3891117190515899776,180.00189024670055,0.2192081301587638,20.809462,,,
3891120763929206144,180.20229377283152,0.26589505134815744,20.985714,,,
3891123379563317888,180.09693921690365,0.2509490184583628,17.008537,1.9643952696823552,3726.0078,-0.2991
3891123753224314496,180.07602482893213,0.28059714612737463,20.884335,,,
3891123757520440832,180.08429527662506,0.2781630444537157,16.573904,0.9437604624436451,4639.032,-0.9675
3891126433286083072,180.22431448693686,0.3859434112905145,13.688818,3.6101443001995035,4617.7495,-0.705
3891128357429800704,179.88010435466384,0.2137238263010852,20.588596,-0.14541607109188925,,
3891128739682468992,179.86873883917144,0.25950378887997183,17.202673,0.09596819981814525,4714.956,-0.873
3891129250782592384,179.77473403907914,0.24232546232283836,19.893238,12.423028116388409,,
3891129766178675328,179.83084405042365,0.28150337874475323,19.132875,1.010218450686614,,
3891131381086693376,179.86849552392488,0.31438120477616494,20.357399,1.5280245502584826,,
3891131557181517696,179.92258321348382,0.31858100708864934,21.26335,,,
3891132137000614528,179.72105057866455,0.23999753563581105,17.886364,-0.15030920315564558,6181.8184,-2.5289
3891132381814734592,179.7240597939692,0.2586750056586165,16.288284,1.0597221544517874,4734.305,-0.4843
3891134439103104512,179.8502304359791,0.33561381213352176,19.299147,1.839391398192534,,
3891136917300237568,180.0145357405801,0.3586503561102729,16.706043,1.1069607890074689,4576.3135,-0.2095
3891137771997735680,179.9699137826319,0.3736194223890458,20.475971,-1.1685083832375067,,
3891138390473033984,179.97310459999807,0.3971547927725507,19.284573,0.45537677321894793,,
3891139867941360640,180.04473459598248,0.4334102832249093,18.815163,0.09548782980121572,3741.3745,-0.747
3891139971020579840,180.0533023979968,0.4438679709482678,20.826727,,,
3891140593791029888,180.06230038687053,0.4796774015152061,20.143124,-0.5511856815478708,,
3891141654648201600,179.97440852141528,0.45457408935070814,20.692469,1.7386646700550532,,
3891180584231732352,179.67120351624777,0.33309752081339383,16.900072,0.21256914074610356,6327.6626,-2.2082
3891181340146681472,179.66947407804,0.37241138325410217,20.632544,1.028341723885809,,
3891189242885845248,179.825952359785,0.4642576612573124,20.23028,-0.7208170195168987,,
3602806343855659776,180.20421039009776,-0.4500679110840492,19.139194,-0.5387443460745778,,
3602806481294624384,180.23217096708962,-0.4238447838291627,21.245743,,,
3602808474159475712,180.32528619710715,-0.3662341186084135,19.857054,2.4897682377068047,,
3602808577238690176,180.27647415151935,-0.36736084366869903,20.25615,-1.9211371949648568,,
3602809298793215104,180.3444875689132,-0.3090304213132562,18.527378,1.9337193050145414,3328.5342,0.0002
3602838886823771136,179.77731882481382,-0.4389093958283701,21.045681,,,
3602844173927218176,179.66898167814352,-0.3351830338501639,20.774523,0.16643785278175627,,
3602846613469020928,180.01369338666484,-0.4662816502554891,18.594074,0.6987093415201259,3562.2327,-0.4871
3602849985019563520,179.96385303029686,-0.4192269882597486,21.410511,,,
3602850530478790016,179.85859741056836,-0.4187314715314354,19.477535,1.9171901262043824,,
3602850775293127424,179.91571740779307,-0.41223816412717385,18.637709,-0.7530174845740198,7631.788,-0.7766
3602850908435913472,179.8792457713517,-0.41582607388905163,18.9736,0.7831477337569926,4289.8843,0.0145
3602851183315577472,179.98935670813808,-0.4332042190043368,20.7847,,,
3602851767429812608,180.04666528612648,-0.3806050582141926,20.22706,0.4124546501333355,,
3602852832581283840,179.98687598355383,-0.3472698621059186,19.443241,0.052683582149884056,,
3602853352273582976,180.19328355359409,-0.431447579419115,17.692814,0.8854810418638649,,
3602853932095247744,180.21099452330876,-0.3923318435675216,20.837955,,,
3602853936387973248,180.20558422066077,-0.394253291358602,19.960163,0.7829454530298267,,
3602855650082322688,180.29067732601138,-0.34868723483399994,20.721678,,,
3602856204131875840,180.32504272620045,-0.3039230231663182,16.602049,0.5816330941464156,5592.6265,-1.4392
3602857303643826944,180.28014695278864,-0.2746852782120997,20.316496,-0.34973198946886286,,
3602858334435610880,180.12187250169686,-0.30985592028264697,17.004063,1.0125326509068233,4244.406,-0.0445
3602859124709928704,180.03484224109516,-0.2941565662357254,20.231335,-1.9046456024745635,,
3602859670169673856,180.07347444658393,-0.26660161866310755,18.793114,-0.06679528523250444,4581.19,-1.5514
3602860529165013888,180.2108196483337,-0.24819909358260672,18.821268,2.05493150606817,,
3602861628674776832,180.16633067921418,-0.20724775717320146,18.275661,0.2153563770544854,4690.5435,-1.1799
3602862354525078912,179.847766935832,-0.40321847574802056,20.769314,,,
3602863037423574144,179.84688748740334,-0.36572236040558004,21.391708,,,
3602863110439203200,179.87501709256733,-0.35799665778695405,15.939938,6.428825285578937,3368.5864,-0.7635
3602863930776779392,179.8619383303826,-0.3359537668425478,17.92363,0.42878996539790576,4609.8496,-0.7257
3602864274374172800,179.81984057876875,-0.3050305790828935,20.37699,0.7475221107154145,,
3602864824131479936,179.91567991144328,-0.3023707128906645,20.89562,,,
3602865717483186176,179.8629255106959,-0.2987303883802,17.91918,0.7066006964614678,4385.752,-0.0866
3602866821289579776,179.72158011458706,-0.33225758726401355,19.298363,1.8884191349635369,,
3602866890010835584,179.7152348314749,-0.3313385153523827,21.54587,,,
3602871043243073152,180.02565505825956,-0.2686514144997685,20.878475,,,
3602871253696258304,179.96291539404015,-0.26336394031404914,20.774979,-0.9615002162744601,,
3602871386840029184,179.99002932761044,-0.25085480902830193,18.745762,0.4279803660230338,4515.033,-1.2988
3602871455559937408,180.04725904633784,-0.2548118311560999,19.773804,1.512015558053256,,
3602873418359490688,180.07948226637714,-0.18299865689459222,20.083313,1.0369691808778951,,
3602873933757202176,180.10973170005332,-0.1561520666932643,21.806215,,,
3602874960253278080,180.10388223148206,-0.11414454525450146,20.449223,1.2940022658007067,,
3602874994614630528,180.11176733742698,-0.1030946926951445,21.420477,,,
3602879053358168320,179.96202324143923,-0.05597687308358568,21.388617,,,
3698933041995682560,180.35487395331933,-0.2880469529632877,12.810809,1.7896280374036226,5630.787,-0.3977
3698933419952805888,180.33472450569028,-0.25076638326001016,15.5464325,3.745326263220398,3955.4692,-0.0664
3698934656903388544,180.30708397344986,-0.18741719660471926,20.069168,,,
3698934961844421632,180.32229636698767,-0.19297272015179465,20.407701,,,
3698935649039205504,180.44085536573323,-0.17590467021266096,19.886705,-0.4222090286682584,,
