source_id,ra,dec,phot_g_mean_mag,parallax,pmra,pmdec,teff_gspphot,teff,log_teff,mass_est,log_mass,distance_pc,abs_mag_g,star_class,prob_white_dwarf,prob_neutron_star,prob_black_hole
397679613355648,44.492226633765135,1.4555879738235145,18.150497,0.8176998027104174,8.764072430373222,-2.5172570512089663,9021.650223559442,9021.650223559442,3.9552859851511006,2.0,0.3010299956639812,1222.9426944770132,7.713466464841076,hot_star,0.98,0.02,0.0
398195008438912,44.59778456295133,1.4569871561873091,19.53471,1.3957417151373306,3.8408764987127006,-5.396442655200388,4379.792460743214,4379.792460743214,3.6414535316708863,0.9,-0.045757490560675115,716.4649369970342,10.258735293195107,sun_like,0.98,0.02,0.0
399363239449984,44.5411977369338,1.502980114520074,17.830833,1.3303547605582733,9.632375433307608,-2.799265298896364,4826.7040004587925,4826.7040004587925,3.6836506663535933,0.9,-0.045757490560675115,751.6791983969431,8.450670340205088,sun_like,0.98,0.02,0.0
400325312216064,44.39067869696596,1.4430074258333865,19.952394,2.028026847209532,4.317877756930416,-24.12243676506019,9961.409671847246,9961.409671847246,3.9983208012132962,2.0,0.3010299956639812,493.0901192831605,11.487762499652101,hot_star,0.98,0.02,0.0
401665342021632,44.3065372206469,1.4912861670619275,19.7187,1.684461376971779,4.207308783534506,-18.07653778236653,9298.938867571298,9298.938867571298,3.968433392612907,2.0,0.3010299956639812,593.6615785146339,10.851005287448464,hot_star,0.98,0.02,0.0
403864365339904,44.39717067334952,1.569687441540684,20.497757,-0.5484230568918643,8.75848197286238,3.647846784361712,9186.782031467388,9186.782031467388,3.9631634122875266,2.0,0.3010299956639812,-1823.4098428818897,,hot_star,0.98,0.02,0.0
406303906583296,44.135120949075976,1.4329529654999205,18.80483,0.2716630008890464,7.246497217217639,-5.45761902737733,7465.827987354634,7465.827987354634,3.873077979562522,2.0,0.3010299956639812,3681.031265676196,5.974982468793591,hot_star,0.98,0.02,0.0
406372627594624,44.12387374947021,1.4506537837597095,21.017094,,,,9092.91663933708,9092.91663933708,3.958703209646411,2.0,0.3010299956639812,,,hot_star,0.98,0.02,0.0
406583079777920,44.11176377648231,1.4496792147868414,16.935137,0.3657166416690204,-1.2389355177023744,-2.959889331615729,6476.417563810152,6476.417563810152,3.81133484190536,1.2,0.07918124604762482,2734.357385095471,4.750860615206552,sun_like,0.98,0.02,0.0
406613144233344,44.083143499371445,1.4504828359397852,16.967888,0.4147923252730898,8.183124906234987,-7.80581008539283,8646.455180329187,8646.455180329187,3.9368380946144494,2.0,0.3010299956639812,2410.8449917476723,5.057041561121391,hot_star,0.98,0.02,0.0
407098475852160,44.1920177308537,1.4501256120692263,17.554672,0.3619194949779639,3.132756531082352,-0.296840903552501,8091.853430497608,8091.853430497608,3.9080480076995343,2.0,0.3010299956639812,2763.0454116899305,5.3477318861588845,hot_star,0.98,0.02,0.0
407953174140032,44.17636101663334,1.4770806211007157,20.223106,0.1708740043959102,6.618506079582508,3.1197163025468924,4237.970398848074,4237.970398848074,3.6271579189481984,0.9,-0.045757490560675115,5852.2652613853925,6.386485985747074,sun_like,0.98,0.02,0.0
388024527651200,44.34270978980064,1.2856578969770311,20.703707,3.1137421700893904,11.623881328916497,-12.140139175752328,9684.994676508795,9684.994676508795,3.9860993863392298,2.0,0.3010299956639812,321.15696977289923,13.170120242279225,hot_star,0.98,0.02,0.0
389742512779008,44.38441213789251,1.3264343365632825,20.055927,0.5467147117045432,12.164877362008284,0.6225972970111949,8814.525539948028,8814.525539948028,3.945198940466534,2.0,0.3010299956639812,1829.1075374251539,8.74473080302407,hot_star,0.98,0.02,0.0
390189189267072,44.42806888856164,1.3605671399520567,20.61623,0.6627517133495854,2.103075934774925,-3.837311808515217,9350.285185891307,9350.285185891307,3.9708248571580893,2.0,0.3010299956639812,1508.860678678509,9.72298429573602,hot_star,0.98,0.02,0.0
391151261945600,44.36260081111065,1.373819615740136,17.845701,2.422168147817917,-24.847076352177325,-2.766773884976955,4056.5177393596323,4056.5177393596323,3.608153379510015,0.9,-0.045757490560675115,412.853253355214,9.766722443693862,sun_like,0.98,0.02,0.0
391636593591168,44.22909937336789,1.306076866216514,16.316147,,,,7656.060182394238,7656.060182394238,3.8840053386636404,2.0,0.3010299956639812,,,hot_star,0.98,0.02,0.0
394419732420480,44.36377328816286,1.4266182477659324,13.228665,5.859291447662782,26.5091883538483,20.22063461165654,6413.069269442204,6413.069269442204,3.8070659308846557,1.2,0.07918124604762482,170.66910033957961,7.067890504172837,sun_like,0.98,0.02,0.0
